event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
ECU3040,"09 February 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)",,6,,,0,60,,218,"South America",Ecuador,Pichincha,Quito,,Quito,-0.2299,-78.525,1,"El Universo (Ecuador)",National,"On 9 February 2023, in Quito - Manuela Saenz (Pichincha), representatives of the gas pump sector staged a demonstration in the surroundings of the Carondelet Palace demanding the payment of an agreed retroactive payment from 2019 that has been unfulfilled by the national government. They were demanding a meeting with the president and the minister of economy and electricity to attend their demands.",0,"crowd size=no report",1676316498
ECU3042,"09 February 2023",2023,1,"Political violence","Violence against civilians",Attack,"Unidentified Armed Group (Ecuador)",,3,"Civilians (Ecuador)","LGBTQ+ (Ecuador); Women (Ecuador)",7,37,"Civilian targeting",218,"South America",Ecuador,"Los Rios",Babahoyo,,Babahoyo,-1.8022,-79.5344,1,"El Diario (Ecuador)",National,"On 9 February 2023, in Babahoyo (Los Rios), two unidentified armed assailants riding a motorcycle through Calderon street shot and killed a women in a drive-by shooting. The woman was a leader of the local LGBT community, known as the queen of the community. 1 fatality.",1,"women targeted: activists/human rights defenders/social leaders",1676922678
ECU3037,"08 February 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)",,6,,,0,60,,218,"South America",Ecuador,Guayas,Guayaquil,,Guayaquil,-2.1962,-79.8862,1,"El Comercio (Ecuador); El Diario (Ecuador); El Universo (Ecuador); Expreso",National,"On 8 February 2023, in Guayaquil (Guayas), a group of at least 200 people staged a demonstration outside the Regional Prison of Guayaquil demanding the release a believed leader of the local criminal organization Los Choneros arrested days before. Demonstrators blocked the road in the direction to Daule municipality, but the road was cleared hours later.",0,"crowd size=at least 200",1676316498
ECU3038,"08 February 2023",2023,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Unidentified Armed Group (Ecuador)",,3,"Civilians (Ecuador)","PSP: Patriotic Society Party; Women (Ecuador); Government of Ecuador (2021-)",7,37,"Civilian targeting",218,"South America",Ecuador,Manabi,"24 de Mayo",,Sucre,-1.2797,-80.4189,1,"Diario Extra (Ecuador); El Comercio (Ecuador); El Universo (Ecuador)",National,"On 8 February 2023, in Sucre (Manabi), a councilwoman (PSP) and her husband were kidnapped by unknown suspects. The victims whereabouts are unknown.",0,"women targeted: politicians",1680570809
ECU3035,"04 February 2023",2023,1,"Political violence","Violence against civilians",Attack,"Unidentified Armed Group (Ecuador)",,3,"Civilians (Ecuador)","MRC: Citizen Revolution Movement",7,37,"Civilian targeting",218,"South America",Ecuador,Manabi,"Puerto Lopez",,"Puerto Lopez",-1.5546,-80.8089,1,"El Comercio (Ecuador); El Telegrafo; El Universo (Ecuador)",National,"On 4 February 2023, in Puerto Lopez (Manabi), a candidate for the mayor's office (MRC) of the municipality was shot and killed in the Machalilla Av., by two unknown shooters who opened fire killing the candidate hours before regional elections, and injuring three other people who were taken to the hospital. One of which died hours later. The candidate had received extortion calls days before. 2 fatalities.",2,,1676316498
ECU3036,"03 February 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","Women (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Tungurahua,Ambato,,Ambato,-1.2491,-78.6168,1,"El Heraldo (Ecuador)",Subnational,"On 3 February 2023, in Ambato (Tungurahua), a group of people, including relatives, friends, and women rights activists, gathered outside the Community Surveillance Unit of the city to demonstrate demanding justice for the killing of a woman in 2022 by her partner (coded separately) and calling for the women's rights.",0,"crowd size=no report",1676316498
ECU3030,"01 February 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)",,6,,,0,60,,218,"South America",Ecuador,Pichincha,Quito,,Quito,-0.2299,-78.525,1,"El Universo (Ecuador)",National,"On 1 February 2023, in Quito - Eugenio Espejo (Pichincha), people demonstrated outside the Constitutional Court with demands related to unblocking the bank accounts of people with educational debts. The demands included monthly payment of the debts owed.",0,"crowd size=no report",1675714001
ECU3031,"01 February 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)",,6,,,0,60,,218,"South America",Ecuador,Guayas,Guayaquil,,Guayaquil,-2.1962,-79.8862,1,Expreso,National,"On 1 February 2023, in Guayaquil (Guayas) people demonstrated at KM 13 of the road to Samborondon from the Castilla urban area against the insecurity and criminal acts, including recent homicides in the area as well as against the road conditions, such as the lack of traffic lights or pedestrian crossings. The demonstrators blocked roads and points of access.",0,"crowd size=no report",1675714001
ECU3032,"01 February 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)",,6,,,0,60,,218,"South America",Ecuador,"Santa Elena","Santa Elena",,"Simon Bolivar",-1.8811,-80.7345,1,Expreso,National,"On 1 February 2023, in Simon Bolivar (Santa Elena) people from several communes demonstrated against the delay in the work for the sewage, paving of roads and provision of drinking water in the area. The demonstrators blocked the Spondylus road near the Libertador Bolivar commune.",0,"crowd size=no report",1675714001
ECU3033,"31 January 2023",2023,1,Demonstrations,Protests,"Protest with intervention","Protesters (Ecuador)",,6,"Police Forces of Ecuador (2021-)",,1,16,,218,"South America",Ecuador,"Santa Elena","Santa Elena",,"Simon Bolivar",-1.8811,-80.7345,1,Expreso,National,"On 31 January 2023, in Simon Bolivar (Santa Elena) people from several communes demonstrated against the delay in the work for the sewage, paving of roads and provision of drinking water in the area. The demonstrators blocked the Spondylus road near the Libertador Bolivar commune, and there was a confrontation with police, though no other details are known.",0,"crowd size=no report",1675714001
ECU3029,"27 January 2023",2023,1,"Political violence",Riots,"Mob violence","Rioters (Ecuador)","Vigilante Group (Ecuador)",5,"Civilians (Ecuador)",,7,57,"Civilian targeting",218,"South America",Ecuador,Guayas,Guayaquil,,Guayaquil,-2.1962,-79.8862,1,Expreso,National,"On 27 January 2023, in Guayaquil (Guayas), a group of locals detained a group of four suspected kidnappers and beat one of them. The suspected kidnappers attempted to flee, but the residents surrounded the car and removed one of the men and attacked him. He was transferred to a health center under police custody. Four people were arrested.",0,"crowd size=no report",1675118558
ECU3028,"26 January 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","Students (Ecuador); Women (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Chimborazo,Riobamba,,Riobamba,-1.671,-78.6471,1,"La Prensa Chimborazo",Subnational,"On 26 January 2023, in Riobamba (Riobamba), a group of students protested at the Provincial Court of Justice in support of victims who claim they were sexually assaulted by a teacher at the Polytechnic School of Chimborazo. They also demonstrated against sexual violence in general.",0,"crowd size=no report",1675118558
ECU3027,"23 January 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","Farmers (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Pichincha,Quito,,Quito,-0.2299,-78.525,1,"El Heraldo (Ecuador)",National,"On 23 January 2023, in Quito - Eugenio Espejo (Pichincha), members of the Eggs Producers Union (UNIPROH) staged a demonstration outside of the Agriculture and Cattle Ministry (MAG) offices to demand authorities find a solution to the increasing cases of avian flu and to form a contingency plan.",0,"crowd size=no report",1675714001
ECU3025,"22 January 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)",,6,,,0,60,,218,"South America",Ecuador,Tungurahua,Patate,,Patate,-1.3128,-78.5061,1,"El Universo (Ecuador)",National,"On 22 January 2023, in Patate (Tungurahua), locals, relatives, and friends of a woman and her daughter reported missing staged a protest in downtown demanding a faster search processes to find them.",0,"crowd size=no report",1675118558
ECU3026,"22 January 2023",2023,1,"Political violence",Riots,"Mob violence","Rioters (Ecuador)","Vigilante Group (Ecuador)",5,"Civilians (Ecuador)",,7,57,"Civilian targeting",218,"South America",Ecuador,Pichincha,Quito,,Quito,-0.2299,-78.525,1,"El Comercio (Ecuador)",National,"On 22 January 2023, in Quito (Pichincha), a group of locals beat a driver who ran over two pedestrians in his car. He hit a first pedestrian, and while fleeing the scene, he hit the second pedestrian and crashed his vehicle, and the group of bystanders pulled him from his car and beat him, and detained him. The man was under civilian restrain when the police arrived at the scene.",0,"crowd size=no report",1675118558
ECU3017,"20 January 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","Labor Group (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Pichincha,Quito,,Quito,-0.2299,-78.525,1,"El Comercio (Ecuador)",National,"On 20 January 2023, in Quito - Eugenio Espejo (Pichincha), for the third consecutive day, dozens of Petroecuador's workers members of the Workers Company Committee (CETRAPEP) staged a demonstration outside the entity's main building and stopped other workers from entering the building to demand a wage levelling. They also rejected the General and HR managers and demanded their resignations.",0,"crowd size=dozens",1674508627
ECU3024,"20 January 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)",,6,,,0,60,,218,"South America",Ecuador,Pichincha,Quito,,Quito,-0.2299,-78.525,1,"El Comercio (Ecuador)",National,"On 20 January 2023, in Quito - Eugenio Espejo (Pichincha), family members and friends of a woman and her daughter that have been missing for 18 days staged a demonstration outside the North Judicial Complex to demand a faster search processes to find them.",0,"crowd size=no report",1674508627
ECU3015,"19 January 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","FUT: United Workers' Front; Labor Group (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Pichincha,Quito,,Quito,-0.2299,-78.525,1,"El Comercio (Ecuador)",National,"On 19 January 2023, in Quito - Manuela Saenz (Pichincha), unionized workers who are members of the United Workers' Front (FUT) marched from the center of the city towards the Ecuadorean Institute Social Security (IESS) offices as a demonstration to demand the resignation of IESS authorities placed by the government, rejecting the government's intention of reforming the pension system and to demand payment of money owed by the central government to the institution.",0,"crowd size=no report",1674508627
ECU3016,"19 January 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","Labor Group (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Pichincha,Quito,,Quito,-0.2299,-78.525,1,"El Comercio (Ecuador)",National,"On 19 January 2023, in Quito - Eugenio Espejo (Pichincha), for the second consecutive day, dozens of Petroecuador's workers who are members of the Workers Company Committee (CETRAPEP) staged a demonstration outside the entity's main building and stopped other workers from entering the building to demand a wage levelling. They also rejected the General and HR managers and demanded their resignations.",0,"crowd size=dozens",1674508627
ECU3018,"19 January 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","FUT: United Workers' Front; Labor Group (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Guayas,Guayaquil,,Guayaquil,-2.1962,-79.8862,1,"El Universo (Ecuador)",National,"On 19 January 2023, in Guayaquil (Guayas), unionized workers who are members of the United Workers' Front (FUT) staged a demonstration outside the Ecuadorean Institute Social Security (IESS) offices to demand the resignation of IESS authorities placed by the government, rejecting the government's intention of reforming the pension system and to demand payment of money owed by the central government to the institution.",0,"crowd size=no report",1674508627
ECU3019,"19 January 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","FUT: United Workers' Front; Labor Group (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Imbabura,Ibarra,,"San Miguel de Ibarra",0.3517,-78.1223,1,"El Universo (Ecuador)",National,"On 19 January 2023, in San Miguel de Ibarra (Imbabura), unionized workers who are members of the United Workers' Front (FUT) staged a demonstration to demand the resignation of Ecuadorean Institute Social Security (IESS) authorities placed by the government, rejecting the government's intention of reforming the pension system and to demand payment of money owed by the central government to the institution.",0,"crowd size=no report",1674508627
ECU3020,"19 January 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","FUT: United Workers' Front; Labor Group (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Manabi,Portoviejo,,Portoviejo,-1.0546,-80.4545,1,"El Universo (Ecuador)",National,"On 19 January 2023, in Portoviejo (Manabi), unionized workers who are members of the United Workers' Front (FUT) staged a demonstration to demand the resignation of Ecuadorean Institute Social Security (IESS) authorities placed by the government, rejecting the government's intention of reforming the pension system and to demand payment of money owed by the central government to the institution.",0,"crowd size=no report",1674508627
