subtipo_objeto_robado;nombre_objeto;fecha_evento;nombre_provincia;tipo_delito
ARMA DE FUEGO;CARABINAS;6/3/2023;IMBABURA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;12/3/2023;SANTO DOMINGO DE LOS TSACHILAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;6/3/2023;SUCUMBIOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;12/3/2023;SANTO DOMINGO DE LOS TSACHILAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;6/3/2023;ESMERALDAS;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;REVÓLVERES;12/3/2023;MAR TERRITORIAL;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;6/3/2023;DMG;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;PISTOLAS;12/3/2023;SANTO DOMINGO DE LOS TSACHILAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;11/3/2023;MANABI;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARTUCHERAS;6/3/2023;EL ORO;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARABINAS;12/3/2023;SUCUMBIOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARABINAS;6/3/2023;IMBABURA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;12/3/2023;MANABI;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;6/3/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;12/3/2023;GUAYAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARTUCHERAS;6/3/2023;CHIMBORAZO;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;CARTUCHERAS;11/3/2023;ESMERALDAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;6/3/2023;IMBABURA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;11/3/2023;DMQ;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;6/3/2023;IMBABURA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;11/3/2023;DMQ;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;6/3/2023;IMBABURA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;6/3/2023;DMG;DELITOS CONTRA LA LIBERTAD PERSONAL
ARMA DE FUEGO;CARTUCHERAS;11/3/2023;IMBABURA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;4/3/2023;ESMERALDAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;11/3/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;11/3/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;12/3/2023;MAR TERRITORIAL;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARTUCHERAS;11/3/2023;IMBABURA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;12/3/2023;MAR TERRITORIAL;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;ESCOPETA;11/3/2023;GUAYAS;INFRACCIONES
ARMA DE FUEGO;CARTUCHERAS;10/3/2023;GUAYAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;11/3/2023;GUAYAS;DELITOS CONTRA DEL RÉGIMEN MONETARIO
ARMA DE FUEGO;REVÓLVERES;9/3/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REPETIDORA;11/3/2023;EL ORO;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;11/3/2023;DMG;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;REVÓLVERES;9/3/2023;DMQ;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;11/3/2023;EL ORO;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;9/3/2023;DMQ;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;ESCOPETA;11/3/2023;ESMERALDAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;ESCOPETA;9/3/2023;MAR TERRITORIAL;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;11/3/2023;SANTA ELENA;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;FUSILES;9/3/2023;LOS RIOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;11/3/2023;EL ORO;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;9/3/2023;DMG;DELITOS POR LA PRODUCCIÓN O TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN
ARMA DE FUEGO;REVÓLVERES;10/3/2023;LOS RIOS;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA
ARMA DE FUEGO;REVÓLVERES;10/3/2023;ESMERALDAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;9/3/2023;DMQ;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;PISTOLAS;10/3/2023;DMQ;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;OTROS;9/3/2023;GUAYAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARABINAS;9/3/2023;CARCHI;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARTUCHERAS;10/3/2023;MANABI;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;ESCOPETA;9/3/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;9/3/2023;GUAYAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;9/3/2023;PICHINCHA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;10/3/2023;GUAYAS;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;CARTUCHERAS;9/3/2023;LOS RIOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARABINAS;10/3/2023;CHIMBORAZO;DELITOS CONTRA DEL RÉGIMEN MONETARIO
ARMA DE FUEGO;REVÓLVERES;9/3/2023;DMG;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;PISTOLAS;10/3/2023;ESMERALDAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;9/3/2023;GUAYAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;10/3/2023;MANABI;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;9/3/2023;ESMERALDAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMAS DE FOGUEO;PISTOLA;9/3/2023;SANTO DOMINGO DE LOS TSACHILAS;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;CARABINAS;10/3/2023;SUCUMBIOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARABINAS;9/3/2023;CARCHI;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;10/3/2023;ESMERALDAS;DELITOS CONTRA DEL RÉGIMEN MONETARIO
ARMA DE FUEGO;CARTUCHERAS;8/3/2023;GUAYAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;10/3/2023;ESMERALDAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;OTROS;8/3/2023;MANABI;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARTUCHERAS;10/3/2023;CHIMBORAZO;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;OTROS;8/3/2023;GUAYAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;10/3/2023;LOS RIOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;8/3/2023;EL ORO;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;REVÓLVERES;10/3/2023;MANABI;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;CARTUCHERAS;8/3/2023;ESMERALDAS;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;CARTUCHERAS;10/3/2023;LOS RIOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;8/3/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;10/3/2023;DMQ;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;8/3/2023;DMG;DELITOS POR LA PRODUCCIÓN O TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN
ARMA DE FUEGO;REVÓLVERES;10/3/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;8/3/2023;DMG;DELITOS POR LA PRODUCCIÓN O TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN
ARMA DE FUEGO;ESCOPETA;10/3/2023;LOS RIOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;8/3/2023;GUAYAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;10/3/2023;DMQ;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;8/3/2023;GUAYAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;8/3/2023;LOS RIOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;10/3/2023;ESMERALDAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARABINAS;8/3/2023;SUCUMBIOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;8/3/2023;EL ORO;DELITOS CONTRA LA EFICIENCIA DE LA ADMINISTRACIÓN PÚBLICA
ARMA DE FUEGO;SUBAMETRALLADORA;10/3/2023;ESMERALDAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARTUCHERAS;8/3/2023;DMQ;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARABINAS;8/3/2023;ORELLANA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;8/3/2023;ESMERALDAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;8/3/2023;GUAYAS;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;REVÓLVERES;8/3/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARABINAS;8/3/2023;SUCUMBIOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARABINAS;8/3/2023;IMBABURA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;ESCOPETA;8/3/2023;MANABI;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARABINAS;8/3/2023;SUCUMBIOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARTUCHERAS;8/3/2023;DMG;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;ESCOPETA;8/3/2023;GUAYAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;7/3/2023;EL ORO;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARABINAS;7/3/2023;SUCUMBIOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARTUCHERAS;7/3/2023;SANTO DOMINGO DE LOS TSACHILAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;ESCOPETA;7/3/2023;LOS RIOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;7/3/2023;SANTO DOMINGO DE LOS TSACHILAS;DELITOS POR LA PRODUCCIÓN O TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN
ARMA DE FUEGO;REVÓLVERES;7/3/2023;LOJA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;7/3/2023;SANTA ELENA;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;PISTOLAS;7/3/2023;MANABI;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;OTROS ARMAS LARGAS;7/3/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;7/3/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;7/3/2023;DMQ;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;CARTUCHERAS;7/3/2023;IMBABURA;DELITOS CONTRA PERSONAS Y BIENES PROTEGIDOS POR EL DERECHO INTERNACIONAL HUMANITARIO
ARMA DE FUEGO;CARABINAS;7/3/2023;IMBABURA;DELITOS CONTRA PERSONAS Y BIENES PROTEGIDOS POR EL DERECHO INTERNACIONAL HUMANITARIO
ARMA DE FUEGO;REVÓLVERES;7/3/2023;LOS RIOS;DELITOS CONTRA LA LIBERTAD PERSONAL
ARMA DE FUEGO;REVÓLVERES;7/3/2023;SANTO DOMINGO DE LOS TSACHILAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;ESCOPETA;7/3/2023;LOS RIOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;7/3/2023;DMG;DELITOS POR LA PRODUCCIÓN O TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN
ARMA DE FUEGO;REVÓLVERES;7/3/2023;DMG;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;PISTOLAS;6/3/2023;SUCUMBIOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;6/3/2023;ESMERALDAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARABINAS;6/3/2023;ESMERALDAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARABINAS;6/3/2023;ESMERALDAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARABINAS;6/3/2023;ESMERALDAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;6/3/2023;SANTO DOMINGO DE LOS TSACHILAS;CONTRAVENCIÓN DE VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR
ARMA DE FUEGO;CARABINAS;13/3/2023;SUCUMBIOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;SUBAMETRALLADORA;13/3/2023;ESMERALDAS;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;ESCOPETA;13/3/2023;PASTAZA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;13/3/2023;PASTAZA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;14/3/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;14/3/2023;CARCHI;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARABINAS;14/3/2023;PICHINCHA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARABINAS;14/3/2023;SUCUMBIOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;14/3/2023;MANABI;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;ESCOPETA;14/3/2023;SANTO DOMINGO DE LOS TSACHILAS;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA
ARMA DE FUEGO;ESCOPETA;14/3/2023;SANTO DOMINGO DE LOS TSACHILAS;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA
ARMA DE FUEGO;CARTUCHERAS;15/3/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;15/3/2023;DMG;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;ESCOPETA;15/3/2023;ORELLANA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;OTROS ARMAS CORTAS;15/3/2023;DMG;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;CARTUCHERAS;15/3/2023;ESMERALDAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;15/3/2023;ORELLANA;DELITOS POR LA PRODUCCIÓN O TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN
ARMA DE FUEGO;REVÓLVERES;15/3/2023;PICHINCHA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;15/3/2023;DMG;DELITOS POR LA PRODUCCIÓN O TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN
ARMA DE FUEGO;PISTOLAS;15/3/2023;ESMERALDAS;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;PISTOLAS;15/3/2023;DMG;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;PISTOLAS;15/3/2023;MANABI;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;SUBAMETRALLADORA;15/3/2023;LOS RIOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;15/3/2023;DMQ;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMAS DE FOGUEO;PISTOLA;15/3/2023;LOS RIOS;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;REVÓLVERES;15/3/2023;DMG;DELITOS POR LA PRODUCCIÓN O TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN
ARMA DE FUEGO;CARTUCHERAS;16/3/2023;LOS RIOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;16/3/2023;DMQ;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;16/3/2023;PASTAZA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARABINAS;16/3/2023;SUCUMBIOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;ESCOPETA;16/3/2023;SUCUMBIOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;16/3/2023;DMG;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;CARABINAS;17/3/2023;SUCUMBIOS;DELITOS CONTRA PERSONAS Y BIENES PROTEGIDOS POR EL DERECHO INTERNACIONAL HUMANITARIO
ARMA DE FUEGO;ESCOPETA;16/3/2023;PICHINCHA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARTUCHERAS;16/3/2023;EL ORO;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;ESCOPETA;16/3/2023;CARCHI;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARABINAS;16/3/2023;CARCHI;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARABINAS;16/3/2023;SUCUMBIOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;ESCOPETA;16/3/2023;ESMERALDAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;16/3/2023;DMQ;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;FUSILES;16/3/2023;GUAYAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARABINAS;17/3/2023;SUCUMBIOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;ESCOPETA;17/3/2023;TUNGURAHUA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;17/3/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;17/3/2023;ESMERALDAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMAS DE FOGUEO;PISTOLA;17/3/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;17/3/2023;SANTO DOMINGO DE LOS TSACHILAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;17/3/2023;EL ORO;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;ESCOPETA;17/3/2023;SUCUMBIOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARTUCHERAS;17/3/2023;MANABI;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;17/3/2023;DMQ;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;17/3/2023;DMG;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;REVÓLVERES;17/3/2023;GUAYAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;17/3/2023;MANABI;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;17/3/2023;CARCHI;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARTUCHERAS;18/3/2023;SANTO DOMINGO DE LOS TSACHILAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;17/3/2023;LOS RIOS;DELITOS POR LA PRODUCCIÓN O TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN
ARMA DE FUEGO;REVÓLVERES;18/3/2023;IMBABURA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;18/3/2023;EL ORO;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;18/3/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;18/3/2023;ESMERALDAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARTUCHERAS;18/3/2023;GUAYAS;DELITOS POR LA PRODUCCIÓN O TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN
ARMA DE FUEGO;REVÓLVERES;18/3/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARABINAS;18/3/2023;NAPO;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARABINAS;18/3/2023;SUCUMBIOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;ESCOPETA;18/3/2023;ESMERALDAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARTUCHERAS;18/3/2023;LOS RIOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;18/3/2023;MORONA SANTIAGO;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARTUCHERAS;19/3/2023;LOS RIOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;18/3/2023;LOS RIOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;19/3/2023;DMG;DELITOS POR LA PRODUCCIÓN O TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN
ARMA DE FUEGO;REVÓLVERES;19/3/2023;SANTO DOMINGO DE LOS TSACHILAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;19/3/2023;ESMERALDAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;19/3/2023;SANTO DOMINGO DE LOS TSACHILAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;19/3/2023;ZAMORA CHINCHIPE;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;19/3/2023;MANABI;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;19/3/2023;LOS RIOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;19/3/2023;MAR TERRITORIAL;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;OTROS ARMAS CORTAS;19/3/2023;SANTO DOMINGO DE LOS TSACHILAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;19/3/2023;NAPO;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;19/3/2023;ESMERALDAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;19/3/2023;COTOPAXI;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
